track id, genre, amazement, solemnity, tenderness, nostalgia, calmness, power, joyful_activation, tension, sadness, mood, liked, disliked, age, gender, mother tongue
173,rock,0,1,0,1,1,0,0,0,0,5,0,0,30,0,German
173,rock,1,0,0,1,0,1,0,0,0,3,0,1,44,0,Dutch
173,rock,1,0,0,0,0,1,1,0,0,2,1,0,20,1,Dutch
173,rock,0,0,0,0,1,0,1,0,0,3,1,0,31,0,Dutch
173,rock,0,0,0,0,0,0,1,0,0,4,0,1,42,1,Dutch
173,rock,0,0,0,1,1,0,0,1,0,3,0,0,25,0,Russian
173,rock,0,1,0,0,0,0,1,1,0,4,1,0,31,1,French
173,rock,0,0,0,1,1,0,0,0,0,2,0,0,21,1,Russian
173,rock,0,0,0,1,0,1,1,0,0,3,1,0,26,0,Dutch
173,rock,0,0,0,0,1,1,1,0,0,5,1,0,19,1,Russian
173,rock,0,0,0,0,1,0,1,0,0,1,1,0,19,1,Russian
173,rock,1,0,0,0,1,0,1,0,0,4,1,0,25,1,Russian
173,rock,1,0,1,0,0,0,1,0,0,4,0,0,31,1,French
173,rock,0,0,0,1,0,1,0,1,0,5,1,0,29,1,English
174,rock,0,0,0,0,0,1,1,1,0,3,1,0,44,0,Dutch
174,rock,1,0,0,0,0,1,1,0,0,3,0,0,25,0,Russian
174,rock,0,0,0,0,0,1,0,0,0,3,1,0,31,0,Dutch
174,rock,0,0,0,0,0,0,1,1,0,4,1,0,32,0,Russian
174,rock,0,0,0,1,0,1,0,0,0,4,1,0,42,1,Dutch
174,rock,0,0,0,0,0,1,0,0,0,4,0,0,31,1,French
174,rock,1,0,0,0,0,0,0,0,0,2,0,1,21,1,Russian
174,rock,0,0,0,0,0,0,0,1,1,3,0,1,26,0,Dutch
174,rock,0,0,0,0,0,0,0,0,1,1,0,0,19,1,Russian
174,rock,0,1,0,0,0,1,1,0,0,3,0,0,21,0,Russian
174,rock,0,0,0,1,0,1,0,1,0,4,0,0,25,1,Russian
174,rock,0,0,0,0,0,1,0,0,0,4,0,1,31,1,French
174,rock,0,0,0,0,0,1,0,1,1,5,0,1,29,1,English
175,rock,0,0,1,1,0,0,0,0,0,4,0,0,42,1,Dutch
175,rock,0,1,1,1,0,0,0,0,0,3,0,0,19,1,English
175,rock,0,0,0,1,1,0,0,0,0,2,1,0,30,0,Dutch
175,rock,0,1,0,1,0,0,0,0,1,3,1,0,22,1,English
175,rock,0,0,0,0,1,0,0,0,0,4,0,0,31,1,French
175,rock,0,0,0,0,0,0,1,0,0,1,0,0,19,1,Russian
175,rock,0,0,0,1,1,0,0,0,0,3,1,0,26,0,Dutch
175,rock,1,0,0,0,0,1,1,0,0,4,1,0,11,1,Estonian
175,rock,0,0,0,0,0,1,0,0,0,3,1,0,29,1,Dutch
175,rock,1,0,0,1,1,0,0,0,0,4,1,0,25,1,Russian
175,rock,0,0,1,0,0,0,0,0,1,4,1,0,25,1,Dutch
175,rock,0,0,1,1,0,0,0,0,1,3,0,1,44,0,Dutch
175,rock,0,0,1,0,1,0,0,0,0,3,1,0,31,0,Dutch
175,rock,0,0,0,1,0,0,0,0,0,2,0,1,32,0,Greek
176,rock,0,0,1,0,1,0,1,0,0,4,1,0,42,1,Dutch
176,rock,0,0,0,0,0,0,0,0,1,4,0,0,23,1,German
176,rock,0,0,0,0,0,0,0,0,1,4,0,0,23,1,German
176,rock,0,0,0,0,1,0,0,0,0,4,0,0,31,0,English
176,rock,0,0,0,0,0,0,0,0,1,4,0,0,23,1,German
176,rock,0,0,0,0,0,0,0,0,1,4,0,0,23,1,German
176,rock,0,0,0,0,0,0,0,0,1,4,0,0,23,1,German
176,rock,0,0,1,0,0,0,0,0,0,4,0,0,31,1,French
176,rock,0,0,0,0,0,0,0,0,0,3,0,0,22,1,English
176,rock,0,0,0,0,0,0,0,0,0,4,0,1,62,0,Estonian
176,rock,0,0,0,1,0,0,0,0,1,4,0,0,23,1,German
176,rock,0,0,0,1,0,0,0,0,1,4,0,0,23,1,German
176,rock,0,0,0,0,0,0,0,1,0,3,0,1,47,0,Italian
176,rock,0,0,1,0,1,0,0,0,0,4,0,0,25,1,Estonian
176,rock,0,0,0,1,0,0,0,0,1,4,0,0,23,1,German
176,rock,0,0,0,1,1,0,0,0,1,4,0,1,11,1,Estonian
176,rock,0,0,0,1,0,0,0,0,1,4,0,0,23,1,German
176,rock,0,0,1,0,0,0,0,0,0,4,0,0,32,0,Dutch
176,rock,0,0,1,0,0,0,0,0,0,4,1,0,64,0,English
176,rock,0,0,0,0,0,0,0,0,1,4,0,0,23,1,German
176,rock,0,0,1,0,1,0,0,0,0,1,1,0,23,0,Dutch
176,rock,0,0,0,0,0,0,0,0,1,4,0,0,23,1,German
176,rock,0,0,0,0,0,0,0,0,1,4,0,0,23,1,German
176,rock,0,0,0,0,0,0,0,0,1,4,0,0,23,1,German
176,rock,0,0,0,1,1,0,0,0,1,4,0,0,25,1,Russian
176,rock,0,0,0,0,0,0,0,0,1,4,0,0,23,1,German
176,rock,0,0,0,0,0,0,0,0,1,4,0,0,23,1,German
176,rock,0,0,0,0,0,0,0,0,1,4,0,0,23,1,German
176,rock,0,0,0,0,0,0,0,0,1,4,0,0,23,1,German
176,rock,0,0,0,0,0,0,0,0,1,4,0,0,23,1,German
176,rock,0,0,0,0,0,0,0,0,1,4,0,0,23,1,German
176,rock,0,0,0,1,1,0,0,0,0,3,0,0,61,1,Dutch
176,rock,0,0,0,0,0,0,0,0,1,4,0,0,23,1,German
177,rock,0,0,1,0,0,0,0,1,0,2,0,1,30,0,Dutch
177,rock,0,0,0,0,1,0,0,0,0,3,1,0,61,1,Dutch
177,rock,0,0,0,1,0,1,0,0,1,4,0,0,31,1,French
177,rock,0,0,1,0,1,0,0,0,0,3,1,0,22,1,English
177,rock,0,0,1,0,1,0,1,0,0,3,0,0,47,0,Italian
177,rock,0,0,1,1,1,0,0,0,0,4,0,1,11,1,Estonian
177,rock,0,0,0,0,1,0,0,0,0,2,0,1,22,0,Russian
177,rock,0,0,0,0,0,0,0,0,1,5,1,0,38,1,Dutch
177,rock,0,1,0,1,0,0,1,0,0,4,1,0,63,0,Dutch
177,rock,0,0,0,0,1,0,1,0,0,4,1,0,26,0,Italian
177,rock,0,0,1,1,1,0,0,0,0,4,0,0,27,0,German
177,rock,0,0,0,0,1,0,0,0,0,3,0,0,23,0,English
177,rock,0,0,1,1,0,1,0,0,0,4,0,0,33,1,Greek
177,rock,0,0,0,1,0,1,0,0,1,4,1,0,42,1,Dutch
178,rock,0,0,0,0,1,0,0,0,0,4,0,1,21,0,Spanish
178,rock,0,1,1,0,0,0,0,0,0,2,0,0,23,1,Dutch
178,rock,1,1,0,0,1,0,0,0,0,3,0,0,16,1,Russian
178,rock,0,0,0,0,1,0,0,0,0,5,1,0,51,0,English
178,rock,1,0,0,0,0,1,0,0,0,4,0,0,30,0,Hebrew
178,rock,0,0,0,0,1,0,0,0,0,4,0,1,32,1,Dutch
178,rock,0,0,0,0,0,0,0,1,0,4,0,1,43,0,Dutch
178,rock,1,0,1,0,0,0,1,0,0,4,1,0,19,0,English
178,rock,0,0,1,1,1,0,0,0,0,3,1,0,52,1,Dutch
178,rock,0,0,1,0,0,0,0,1,0,4,1,0,64,0,English
178,rock,0,0,0,0,1,0,0,0,0,4,1,1,26,0,English
178,rock,1,0,1,1,0,0,0,0,0,4,0,0,33,0,Hungarian
178,rock,0,0,0,1,1,0,0,0,0,3,0,0,22,0,Dutch
178,rock,0,0,0,1,1,0,1,0,0,4,0,0,25,1,Estonian
179,rock,1,1,0,0,0,0,1,0,0,4,1,0,21,0,Spanish
179,rock,0,0,0,0,0,0,1,0,0,4,1,0,16,1,Russian
179,rock,0,0,0,1,0,0,1,0,1,5,1,0,23,0,Bengali
179,rock,0,0,0,0,0,0,1,0,0,4,1,0,14,1,Russian
179,rock,0,0,0,0,0,0,0,1,0,2,0,1,23,1,Dutch
179,rock,0,0,0,0,0,0,0,1,0,4,0,0,17,0,Dutch
179,rock,0,0,0,1,0,0,1,0,0,3,1,0,18,0,English
179,rock,0,0,0,0,0,0,0,1,0,3,0,1,43,1,Dutch
179,rock,0,0,0,0,0,0,1,0,0,4,0,0,19,0,English
179,rock,0,0,0,0,0,0,0,1,0,3,0,0,52,1,Dutch
179,rock,0,0,0,0,0,0,1,0,0,5,0,0,17,0,Greek
179,rock,0,0,0,0,0,0,1,0,0,4,0,0,47,0,Italian
179,rock,0,1,0,0,1,0,1,0,0,2,1,0,32,0,Greek
179,rock,1,0,0,1,0,0,1,0,0,4,0,0,25,1,Russian
180,rock,0,0,0,0,1,1,1,0,0,3,1,0,53,1,English
180,rock,0,0,0,0,1,1,0,0,0,4,1,0,30,1,German
180,rock,1,0,0,0,0,1,0,0,0,4,0,0,50,0,Dutch
180,rock,0,0,1,1,0,0,0,0,1,1,1,0,23,0,Dutch
180,rock,0,1,0,0,0,0,0,0,1,4,0,0,29,0,Spanish
180,rock,0,0,0,0,1,1,0,0,0,3,1,0,60,0,Dutch
180,rock,0,0,1,0,0,0,0,0,0,4,1,0,19,0,English
180,rock,0,0,0,0,0,0,0,1,0,4,0,1,27,0,Dutch
180,rock,0,0,0,0,0,0,0,1,1,3,0,0,52,1,Dutch
180,rock,0,0,0,0,1,0,0,0,1,4,1,0,43,0,Dutch
180,rock,0,1,0,0,0,0,0,1,0,2,0,0,47,1,English
180,rock,0,0,0,0,0,0,0,0,1,4,0,1,21,0,Spanish
180,rock,0,0,0,0,0,0,0,1,1,3,0,1,43,1,Dutch
180,rock,1,0,0,0,0,0,0,0,0,2,1,0,15,0,Russian
181,rock,0,0,1,0,1,0,0,0,0,4,1,0,29,0,Spanish
181,rock,0,0,0,0,1,0,0,0,0,5,1,0,44,0,Dutch
181,rock,1,0,0,0,0,0,0,1,0,4,1,0,30,0,Hebrew
181,rock,0,0,0,0,0,1,1,0,0,4,0,1,33,0,English
181,rock,0,0,1,0,1,0,1,0,0,4,0,1,32,1,Dutch
181,rock,0,0,0,0,0,1,1,0,0,4,0,1,43,0,Dutch
181,rock,0,0,0,0,0,0,1,0,0,3,0,0,52,1,Dutch
181,rock,0,0,0,0,0,0,1,1,0,4,0,0,64,0,English
181,rock,0,0,1,0,0,1,1,0,0,2,0,1,21,0,English
181,rock,0,0,0,0,0,0,1,1,0,4,0,0,33,0,Hungarian
181,rock,0,0,0,1,1,0,0,0,0,3,1,0,20,1,English
181,rock,0,1,0,0,0,0,1,0,0,4,0,1,17,0,English
181,rock,0,0,0,0,0,1,0,0,0,2,1,0,23,1,Dutch
181,rock,0,0,1,0,0,0,0,0,0,5,0,1,38,0,Dutch
182,rock,0,1,0,0,1,0,0,0,0,4,0,0,29,0,Spanish
182,rock,0,0,1,0,1,0,0,0,0,4,0,0,30,0,Hebrew
182,rock,0,0,0,1,0,0,0,0,0,1,0,1,20,0,English
182,rock,0,0,1,0,1,0,0,0,0,5,0,0,44,0,Dutch
182,rock,0,0,0,1,1,0,0,0,1,3,1,0,23,1,Russian
182,rock,0,0,0,0,1,0,0,0,0,4,0,1,33,0,English
182,rock,0,0,1,1,1,0,0,0,0,4,1,0,39,1,Dutch
182,rock,0,0,1,0,0,0,0,0,1,4,0,1,43,0,Dutch
182,rock,0,0,0,1,1,0,0,0,0,3,0,0,22,0,Malay
182,rock,0,0,1,0,1,0,0,0,0,4,1,0,64,0,English
182,rock,0,0,1,0,0,0,0,0,0,4,0,0,33,0,Hungarian
182,rock,0,0,0,0,0,0,0,0,1,3,1,0,21,1,Estonian
182,rock,0,0,1,1,0,0,0,0,1,4,0,0,17,0,English
182,rock,1,0,1,0,0,0,0,0,0,5,1,0,23,1,Russian
183,rock,0,0,0,0,1,0,0,0,1,3,0,0,47,0,Italian
183,rock,0,0,1,0,1,0,0,0,0,4,0,0,29,0,Spanish
183,rock,0,0,0,0,0,0,0,0,1,4,0,0,31,1,French
183,rock,0,0,0,0,1,0,1,0,0,5,1,0,44,0,Dutch
183,rock,1,0,0,1,1,0,0,0,0,4,0,1,11,1,Estonian
183,rock,0,0,0,0,1,0,0,0,0,4,0,1,33,0,English
183,rock,0,0,0,1,0,0,0,0,0,3,0,0,22,0,Malay
183,rock,0,0,0,1,1,0,0,0,1,4,1,0,39,1,Dutch
183,rock,0,0,1,1,0,0,0,0,0,3,0,1,23,1,Czech
183,rock,0,0,1,0,0,0,0,0,0,2,0,1,23,0,Russian
183,rock,0,1,0,1,0,0,0,0,1,4,0,0,17,0,English
183,rock,0,0,0,1,1,0,0,0,0,5,1,0,38,1,Dutch
183,rock,0,0,1,0,0,0,0,0,1,4,1,0,26,0,Italian
183,rock,0,0,1,0,0,0,0,0,0,4,1,0,16,1,Russian
184,rock,0,0,0,1,1,0,0,1,0,4,1,0,39,1,Dutch
184,rock,0,0,0,0,1,0,0,0,0,2,0,0,32,0,English
184,rock,0,1,0,0,0,0,0,0,0,2,1,0,23,0,Russian
184,rock,0,0,1,0,1,0,0,0,0,4,1,0,26,0,Italian
184,rock,0,0,0,0,0,0,0,1,0,3,0,1,60,1,English
184,rock,0,0,0,1,1,0,1,0,0,3,1,0,25,0,Russian
184,rock,0,0,0,1,1,0,1,0,0,3,1,0,25,0,Russian
184,rock,0,0,0,0,1,0,0,0,0,4,0,0,17,0,English
184,rock,0,0,0,0,0,0,0,1,0,5,0,1,38,1,Dutch
184,rock,0,0,1,1,1,0,0,0,0,4,1,0,17,0,English
184,rock,1,0,0,0,0,0,0,0,0,3,1,0,25,1,Greek
184,rock,0,0,1,0,0,0,0,0,0,4,1,0,16,1,Russian
184,rock,1,0,0,0,1,0,0,0,0,4,1,0,25,0,Italian
184,rock,0,0,1,1,0,0,0,0,0,3,0,0,23,0,Russian
185,rock,0,0,0,0,0,1,1,0,0,3,1,0,23,1,Russian
185,rock,0,1,0,0,0,1,1,0,0,4,1,0,39,1,Dutch
185,rock,0,0,0,0,0,1,1,0,0,5,1,0,38,1,Dutch
185,rock,0,0,0,0,0,0,0,1,0,2,0,1,32,0,English
185,rock,0,0,0,0,0,1,0,0,0,2,1,0,23,0,Russian
185,rock,0,0,0,0,0,0,0,0,1,3,0,1,36,0,German
185,rock,0,0,0,0,0,0,0,0,0,1,0,1,23,0,Dutch
185,rock,0,0,0,0,0,0,1,1,0,2,0,1,35,0,Dutch
185,rock,0,0,0,0,0,1,0,1,0,4,1,0,17,0,English
185,rock,0,0,0,0,0,0,1,0,0,3,1,0,25,1,Greek
185,rock,0,0,0,0,1,0,0,1,0,4,1,0,47,1,English
185,rock,0,0,0,0,0,0,1,0,0,4,1,0,16,1,Russian
185,rock,0,0,0,0,1,0,0,1,0,4,1,0,47,1,English
185,rock,0,0,0,0,0,1,0,1,0,3,0,1,23,0,Russian
186,rock,0,0,1,1,0,0,1,0,0,3,1,0,26,1,Russian
186,rock,0,0,0,0,0,1,0,0,0,4,1,0,22,0,English
186,rock,0,0,0,1,0,1,0,0,1,4,1,0,39,1,Dutch
186,rock,0,0,0,0,0,0,0,1,0,2,0,0,54,1,English
186,rock,0,0,1,1,0,0,0,0,1,3,0,0,17,0,Dutch
186,rock,1,0,0,0,0,0,0,0,0,2,1,0,23,0,Russian
186,rock,0,0,0,1,0,0,0,0,0,2,0,1,32,0,English
186,rock,0,0,0,0,1,0,1,0,0,4,0,0,18,0,Norwegian
186,rock,0,0,0,0,0,0,0,0,1,3,0,1,36,0,German
186,rock,0,0,0,0,0,1,1,1,0,2,0,1,47,1,Dutch
186,rock,1,0,1,0,0,0,0,0,0,5,0,0,25,1,Russian
186,rock,0,1,1,0,0,1,0,0,0,4,0,0,17,0,English
186,rock,1,0,0,0,0,0,0,0,0,3,1,0,25,1,Greek
186,rock,0,0,0,0,1,0,0,0,0,4,1,0,16,1,Russian
187,rock,0,1,0,0,1,0,0,0,1,4,0,0,22,0,English
187,rock,0,0,0,1,0,0,0,1,1,4,1,0,39,1,Dutch
187,rock,0,1,0,0,0,0,0,0,0,2,0,0,23,0,Russian
187,rock,0,1,0,1,0,1,0,0,0,4,0,0,18,0,Norwegian
187,rock,0,0,0,1,0,0,0,1,0,4,0,1,45,0,English
187,rock,0,0,0,0,1,0,0,0,0,2,0,0,32,0,English
187,rock,0,0,0,0,0,0,0,0,1,3,0,1,36,0,German
187,rock,0,1,1,1,0,0,0,0,0,2,1,0,47,1,Dutch
187,rock,0,0,0,0,1,0,0,0,1,1,0,0,27,0,English
187,rock,0,0,1,1,1,0,0,0,0,4,0,0,17,0,English
187,rock,0,0,0,0,0,0,0,0,1,4,0,0,20,0,Dutch
187,rock,0,0,0,0,1,0,0,0,0,3,0,1,25,1,Greek
187,rock,0,0,1,0,0,0,0,0,0,4,1,0,16,1,Russian
187,rock,0,1,0,0,1,0,0,0,0,5,0,0,25,1,Russian
188,rock,1,0,1,0,0,0,1,0,0,4,0,0,22,0,English
188,rock,0,0,0,1,1,0,0,0,1,4,0,0,41,0,English
188,rock,0,0,1,0,0,0,0,0,0,2,0,0,23,0,Russian
188,rock,0,0,1,1,0,0,0,0,1,4,0,0,39,1,Dutch
188,rock,0,0,1,1,0,0,0,0,0,4,0,0,34,0,English
188,rock,0,0,1,1,0,0,0,0,1,2,1,0,47,1,Dutch
188,rock,0,0,0,1,0,0,0,0,0,4,0,1,45,0,English
188,rock,0,0,0,1,0,0,0,1,1,4,0,0,17,0,English
188,rock,0,0,0,0,0,0,0,0,1,4,0,0,20,0,Dutch
188,rock,0,0,0,0,1,0,0,1,1,4,1,0,20,0,Dutch
188,rock,0,0,1,1,0,0,1,0,0,4,0,0,23,0,English
188,rock,0,0,0,0,0,1,0,0,0,4,1,0,16,1,Russian
188,rock,0,0,0,0,0,0,0,1,1,3,0,1,25,1,Russian
188,rock,0,0,1,1,1,0,0,0,0,4,0,0,22,1,Croatian
189,rock,0,0,1,0,1,0,0,0,0,4,0,0,41,0,English
189,rock,0,0,0,0,0,0,0,1,0,2,0,1,23,0,Russian
189,rock,1,0,1,0,0,0,1,0,0,3,1,0,35,1,English
189,rock,0,0,1,1,0,0,0,1,0,4,1,0,39,1,Dutch
189,rock,0,0,0,0,0,1,1,1,0,2,0,1,47,1,Dutch
189,rock,0,0,1,0,0,0,1,0,0,4,1,0,45,0,English
189,rock,0,0,1,0,1,0,1,0,0,1,0,0,27,0,English
189,rock,0,0,0,0,0,0,0,0,1,4,1,0,31,0,English
189,rock,0,0,1,0,1,0,0,0,0,4,0,0,17,0,English
189,rock,1,0,0,0,0,0,1,0,0,4,1,0,41,0,Dutch
189,rock,0,0,0,0,0,0,1,0,0,2,1,0,17,0,Dutch
189,rock,0,1,0,0,0,0,0,0,0,4,1,0,16,1,Russian
189,rock,0,0,0,0,1,0,0,0,1,3,0,1,25,1,Russian
189,rock,0,0,1,0,0,0,1,0,0,3,0,0,19,0,English
189,rock,0,0,1,0,0,1,0,0,0,4,0,0,33,1,Greek
190,rock,0,0,0,1,0,0,0,1,1,4,1,0,39,1,Dutch
190,rock,0,0,1,1,1,0,0,0,0,4,1,0,45,0,English
190,rock,0,0,0,1,0,0,0,0,1,3,1,0,38,0,English
190,rock,0,0,0,1,1,0,0,0,0,4,0,0,34,1,English
190,rock,0,1,0,1,1,0,0,0,0,4,0,0,17,0,English
190,rock,0,0,1,0,1,0,0,0,1,1,1,0,23,0,Dutch
190,rock,0,0,0,0,0,0,0,1,1,2,0,1,35,0,Dutch
190,rock,0,0,1,1,1,0,0,0,0,3,0,0,39,0,English
190,rock,0,0,1,0,1,0,0,0,1,3,0,0,21,0,Russian
190,rock,0,0,0,1,0,0,0,0,0,4,1,0,16,1,Russian
190,rock,0,0,0,0,1,1,0,0,0,4,0,0,16,0,Russian
190,rock,0,0,1,1,0,0,0,0,0,4,0,0,33,1,Greek
190,rock,0,1,0,0,0,0,0,0,1,3,0,1,19,0,English
190,rock,0,0,1,0,0,0,0,0,0,2,1,0,23,0,Russian
191,rock,0,0,1,1,0,0,0,0,1,3,0,1,30,0,Dutch
191,rock,0,0,1,1,1,0,0,0,0,4,1,0,39,1,Dutch
191,rock,0,0,1,0,0,0,0,0,0,4,0,1,62,0,Estonian
191,rock,1,0,0,0,1,0,1,0,0,4,0,0,35,0,Italian
191,rock,0,1,0,1,1,0,0,0,0,3,0,0,19,1,Spanish
191,rock,0,0,0,1,0,0,0,1,0,4,0,0,33,0,Hungarian
191,rock,0,0,0,0,1,0,0,0,0,4,1,0,16,1,Russian
191,rock,0,0,1,1,1,0,0,0,0,4,1,0,41,1,Dutch
191,rock,0,0,0,0,0,1,1,0,0,4,0,0,33,1,Greek
191,rock,0,0,1,1,0,0,0,0,1,4,0,0,44,1,Dutch
191,rock,0,1,0,0,0,0,0,0,0,4,1,0,50,0,Dutch
191,rock,1,1,0,0,1,0,0,0,0,4,1,0,27,1,German
191,rock,0,0,1,0,0,0,0,0,0,5,0,0,22,1,Chinese
192,rock,0,0,1,0,0,1,1,0,0,4,0,1,49,0,English
192,rock,0,0,0,1,1,0,0,0,0,3,0,1,22,1,Russian
192,rock,0,0,1,1,1,0,0,0,0,4,0,0,35,0,Italian
192,rock,0,0,0,0,0,0,0,0,1,1,0,0,23,0,Dutch
192,rock,0,0,0,1,0,0,0,0,0,4,0,0,41,1,English
192,rock,0,0,0,0,0,0,0,1,0,4,0,1,53,1,English
192,rock,0,1,0,0,0,0,0,0,0,3,1,0,58,1,English
192,rock,0,0,1,0,0,0,1,0,0,5,1,0,17,1,Finnish
192,rock,0,0,1,0,0,1,1,0,0,5,0,0,19,1,Russian
192,rock,0,0,0,0,1,0,0,0,0,2,1,0,34,0,English
192,rock,0,0,0,1,1,0,0,0,1,4,0,0,41,1,Dutch
192,rock,0,0,0,1,1,0,0,0,0,3,1,0,38,0,Danish
192,rock,0,0,1,0,1,0,0,1,0,4,1,0,64,0,English
192,rock,0,1,1,1,0,0,0,0,0,4,0,0,44,1,Dutch
193,rock,0,0,0,1,0,0,0,0,0,3,0,0,46,1,Dutch
193,rock,0,0,0,1,1,0,0,0,0,5,0,1,17,1,Finnish
193,rock,0,0,0,0,0,0,0,0,1,4,0,0,41,1,English
193,rock,0,1,1,0,0,0,0,0,1,4,0,0,62,0,Estonian
193,rock,0,0,0,1,1,0,0,0,1,3,0,0,22,1,English
193,rock,0,0,0,1,0,0,0,0,1,4,0,0,44,1,Dutch
193,rock,0,0,1,0,1,0,0,0,1,4,0,0,41,1,Dutch
193,rock,0,0,1,0,1,0,0,0,0,4,1,0,30,0,Slovenian
193,rock,0,0,0,1,0,0,0,1,1,3,0,1,20,1,Russian
193,rock,0,1,0,1,0,0,0,0,1,4,0,1,49,0,English
193,rock,0,0,1,0,1,0,0,0,0,4,1,0,23,0,Dutch
193,rock,0,0,1,1,1,0,0,0,0,4,1,0,64,0,English
193,rock,0,0,1,0,0,0,0,0,1,2,1,0,34,0,Dutch
194,rock,1,0,0,0,0,0,0,0,1,3,0,0,46,1,Dutch
194,rock,0,0,0,0,1,0,1,0,0,5,1,1,17,1,Finnish
194,rock,1,0,0,0,0,0,0,0,0,5,0,0,29,1,Russian
194,rock,0,0,0,0,1,0,0,0,0,2,0,0,28,1,Dutch
194,rock,0,0,0,1,1,1,0,0,0,3,0,0,19,1,Spanish
194,rock,0,0,0,0,0,0,0,0,1,4,0,1,31,0,English
194,rock,0,0,0,0,0,1,0,0,0,3,1,0,74,0,Dutch
194,rock,0,0,1,0,0,0,1,0,0,4,1,0,47,1,English
194,rock,0,1,0,1,0,0,0,0,1,4,0,1,49,0,English
194,rock,0,0,1,0,0,0,1,0,0,4,1,0,47,1,English
194,rock,0,0,1,0,0,0,1,0,0,4,1,0,47,1,English
194,rock,0,0,1,0,0,0,1,0,0,4,1,0,47,1,English
194,rock,0,0,0,0,1,0,0,0,1,2,1,0,40,0,Dutch
194,rock,0,0,0,1,1,0,0,0,1,3,0,1,26,0,Dutch
194,rock,0,0,0,0,0,1,0,0,0,4,0,0,33,1,Greek
194,rock,0,0,0,1,0,0,1,0,0,2,1,0,34,0,Dutch
195,rock,0,0,1,0,1,0,0,0,0,5,1,0,18,0,Swedish
195,rock,0,0,1,1,1,0,0,0,0,3,0,0,53,1,Dutch
195,rock,0,0,0,1,1,0,0,0,0,5,0,0,25,1,Estonian
195,rock,0,0,1,0,1,0,0,0,0,4,0,0,44,0,French
195,rock,0,1,0,1,0,0,0,0,1,5,0,1,37,0,Arabic
195,rock,0,0,0,1,1,0,0,0,0,4,0,0,25,1,Estonian
195,rock,0,0,1,1,1,0,0,0,0,5,1,0,33,0,English
195,rock,0,0,0,1,1,0,0,0,1,4,1,0,43,0,Dutch
195,rock,0,0,1,1,0,0,0,0,0,3,0,1,23,0,French
195,rock,0,0,0,0,0,0,0,0,1,2,1,0,30,0,Dutch
195,rock,0,0,0,1,1,0,0,0,0,5,1,0,23,1,Russian
195,rock,0,0,1,0,0,0,0,0,1,4,0,0,26,0,English
195,rock,0,1,1,0,0,0,0,0,1,5,1,0,23,0,English
195,rock,0,0,0,1,1,0,0,0,1,2,0,1,19,1,English
196,rock,1,0,0,0,1,0,0,0,1,5,1,0,18,0,Swedish
196,rock,0,0,0,1,0,0,0,0,0,3,0,1,53,1,Dutch
196,rock,0,0,0,0,1,0,0,0,1,3,1,0,21,1,Dutch
196,rock,0,0,0,1,0,0,0,1,1,3,0,1,29,0,Russian
196,rock,0,0,0,0,1,0,0,0,0,2,0,1,29,0,English
196,rock,0,0,0,0,0,0,1,0,0,4,0,0,36,0,Italian
196,rock,0,0,0,1,0,0,0,0,0,3,1,0,74,0,Dutch
196,rock,0,1,0,0,1,0,0,1,0,4,0,0,17,0,Dutch
196,rock,0,0,0,1,1,0,0,0,0,2,0,0,47,1,English
196,rock,1,0,0,1,0,0,0,0,1,3,0,1,26,0,Dutch
196,rock,0,0,0,0,0,0,1,0,0,5,1,0,23,1,Russian
196,rock,1,0,0,1,0,0,1,0,0,4,0,0,25,1,Russian
196,rock,0,0,0,1,1,0,0,0,0,4,1,0,20,0,Dutch
196,rock,0,1,0,0,0,1,1,0,0,4,0,0,16,0,Russian
197,rock,0,0,0,0,0,0,1,1,0,5,0,0,18,0,Swedish
197,rock,1,1,0,0,0,0,1,0,0,2,0,0,24,0,Estonian
197,rock,0,0,0,0,0,0,0,0,1,2,0,1,32,0,Greek
197,rock,0,0,0,0,0,0,1,0,0,2,0,1,29,0,English
197,rock,0,0,0,0,0,1,0,0,0,3,0,1,74,0,Dutch
197,rock,0,0,0,0,0,1,1,0,0,3,0,0,27,0,English
197,rock,0,0,0,0,1,0,0,0,0,4,1,0,31,0,English
197,rock,0,0,0,0,0,0,0,1,0,3,1,0,22,1,English
197,rock,0,1,0,0,0,0,0,0,0,4,1,0,31,0,Hebrew
197,rock,0,0,1,0,0,1,1,0,0,4,0,0,23,0,English
197,rock,0,0,0,1,0,1,0,0,0,4,1,0,25,1,Russian
197,rock,0,0,0,0,0,0,0,1,0,2,1,0,21,1,English
197,rock,1,0,0,1,0,0,0,0,0,4,1,0,16,0,Russian
197,rock,0,0,0,0,0,0,1,0,0,2,1,0,30,0,Dutch
198,rock,0,0,0,0,0,1,0,0,0,3,1,0,61,1,Dutch
198,rock,0,0,0,0,0,0,1,0,0,3,1,0,74,0,Dutch
198,rock,0,0,0,1,0,0,1,0,0,3,0,0,27,0,English
198,rock,0,0,0,0,0,0,1,0,0,4,0,0,17,0,Dutch
198,rock,0,0,1,1,0,0,0,0,0,5,0,1,37,0,Arabic
198,rock,0,0,0,0,1,1,1,0,0,3,1,0,17,1,Russian
198,rock,0,0,0,0,0,0,1,0,0,2,1,0,21,1,English
198,rock,1,0,0,0,0,1,1,0,0,5,1,0,33,0,English
198,rock,0,0,0,0,0,0,1,0,0,3,1,0,53,1,Dutch
198,rock,0,0,0,0,0,1,0,0,0,4,0,1,43,0,Dutch
