rid,rater,video,sam,sam2,lastSam,dimension,modality,shift,comments,timeStart,timeAnno,timeDone,timeFinish,elapsedAnno,elapsedDone,gender,eating,drinking,reading,calling,abpl,abar,abdo,fmood,lastSam2
37797,-1185942687,1020a,4,0,4,a,f,-1,,Wed Jul 30 2014 08:34:16 GMT+0000 (Maroc),Wed Jul 30 2014 08:34:16 GMT+0000 (Maroc),Wed Jul 30 2014 08:40:01 GMT+0000 (Maroc),Wed Jul 30 2014 08:40:24 GMT+0000 (Maroc),10,344875,f,-1,0,-1,-1,-0.150200803,-0.757706425,0.587550201,pos,4
38045,1876835691,1020a,3,0,3,a,f,-1,,Wed Jul 30 2014 13:16:05 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 13:16:05 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 13:18:52 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 13:19:13 GMT+0200 (ora legale Europa occidentale),6,167265,f,-1,0,-1,-1,-0.680321285,0.395882727,-0.834939759,neu,3
38800,-2061588724,1020a,5,3,3,a,f,1,,Sat Aug 02 2014 21:42:59 GMT+0200 (Central European Daylight Time),Sat Aug 02 2014 21:42:59 GMT+0200 (Central European Daylight Time),Sat Aug 02 2014 21:46:38 GMT+0200 (Central European Daylight Time),Sat Aug 02 2014 21:47:12 GMT+0200 (Central European Daylight Time),3,219466,f,-1,0,-1,-1,-0.185542169,-0.996715904,-0.06626506,neu,3
38909,-1087062259,1020a,4,0,4,a,f,-1,,Tue Aug 05 2014 12:27:55 GMT+0100 (Hora de VerÃ£o de GMT),Tue Aug 05 2014 12:27:55 GMT+0100 (Hora de VerÃ£o de GMT),Tue Aug 05 2014 12:30:50 GMT+0100 (Hora de VerÃ£o de GMT),Tue Aug 05 2014 12:31:42 GMT+0100 (Hora de VerÃ£o de GMT),4,175500,f,-1,0,-1,-1,-1,1,0.119277108,pos,4
38935,-2135371074,1020a,2,3,3,a,f,1,,Wed Aug 06 2014 00:02:11 GMT+0300 (FLE Daylight Time),Wed Aug 06 2014 00:02:11 GMT+0300 (FLE Daylight Time),Wed Aug 06 2014 00:07:25 GMT+0300 (FLE Daylight Time),Wed Aug 06 2014 00:08:05 GMT+0300 (FLE Daylight Time),8,313693,f,-1,0,-1,-1,-0.136947791,0.30220364,-0.817269076,neu,3
39031,255038783,1020a,5,0,5,a,f,-1,,Sat Aug 09 2014 16:23:30 GMT+0800 (Malay Peninsula Standard Time),Sat Aug 09 2014 16:23:30 GMT+0800 (Malay Peninsula Standard Time),Sat Aug 09 2014 16:26:18 GMT+0800 (Malay Peninsula Standard Time),Sat Aug 09 2014 16:26:52 GMT+0800 (Malay Peninsula Standard Time),7,168292,f,-1,0,-1,-1,-0.768674699,0.02660026,-0.357831325,pos,5
39061,7725173,1020a,1,2,2,a,f,1,,Sun Aug 10 2014 13:55:01 GMT-0500 (Eastern Standard Time),Sun Aug 10 2014 13:55:01 GMT-0500 (Eastern Standard Time),Sun Aug 10 2014 13:59:19 GMT-0500 (Eastern Standard Time),Sun Aug 10 2014 13:59:53 GMT-0500 (Eastern Standard Time),11,257878,f,-1,0,-1,-1,0.026506024,-0.245814568,-0.720080321,neg,2
39065,414683643,1020a,4,0,4,a,f,-1,,Mon Aug 11 2014 10:25:48 GMT+0200,Mon Aug 11 2014 10:25:48 GMT+0200,Mon Aug 11 2014 10:28:40 GMT+0200,Mon Aug 11 2014 10:29:35 GMT+0200,11,172256,f,-1,0,-1,-1,-0.874698795,0.584033059,-0.030923695,pos,4
44961,187965235,1020a,4,0,4,a,f,-1,,Wed Sep 03 2014 07:49:18 GMT+0300 (Î˜Îµ�?�?Î¹Î½Î® �?Ž�?�?Î± GTB),Wed Sep 03 2014 07:49:18 GMT+0300 (Î˜Îµ�?�?Î¹Î½Î® �?Ž�?�?Î± GTB),Wed Sep 03 2014 07:52:05 GMT+0300 (Î˜Îµ�?�?Î¹Î½Î® �?Ž�?�?Î± GTB),Wed Sep 03 2014 07:52:17 GMT+0300 (Î˜Îµ�?�?Î¹Î½Î® �?Ž�?�?Î± GTB),6,166870,f,-1,0,-1,-1,0.053012048,-0.99923474,0.013253012,pos,4
39856,-1404631953,1020b,3,0,3,a,f,-1,,Tue Aug 26 2014 06:48:34 GMT+0300 (FLE Daylight Time),Tue Aug 26 2014 06:48:34 GMT+0300 (FLE Daylight Time),Tue Aug 26 2014 06:53:39 GMT+0300 (FLE Daylight Time),Tue Aug 26 2014 06:54:18 GMT+0300 (FLE Daylight Time),15,304772,f,1,0,-1,-1,-0.101606426,-0.99581447,-0.207630522,neg,3
40012,-205678955,1020b,4,2,2,a,f,1,,Wed Aug 27 2014 23:12:06 GMT+0300 (GTB Standard Time),Wed Aug 27 2014 23:12:57 GMT+0300 (GTB Standard Time),Wed Aug 27 2014 23:15:14 GMT+0300 (GTB Standard Time),Wed Aug 27 2014 23:15:49 GMT+0300 (GTB Standard Time),50190,187930,f,-1,0,-1,-1,-0.088353414,-0.891680268,-0.508032129,neu,2
40034,1547139713,1020b,3,0,3,a,f,-1,,Wed Aug 27 2014 20:40:53 GMT-0700 (Pacific Daylight Time),Wed Aug 27 2014 20:40:53 GMT-0700 (Pacific Daylight Time),Wed Aug 27 2014 21:06:06 GMT-0700 (Pacific Daylight Time),Wed Aug 27 2014 21:07:00 GMT-0700 (Pacific Daylight Time),9,1513256,f,-1,0,-1,-1,-0.38875502,-0.736083904,0.596385542,neu,3
40065,-345696543,1020b,5,0,5,a,f,-1,,"Thu Aug 28 2014 13:37:28 GMT+0200 (VÃ¤steuropa, sommartid)","Thu Aug 28 2014 13:37:28 GMT+0200 (VÃ¤steuropa, sommartid)","Thu Aug 28 2014 13:39:44 GMT+0200 (VÃ¤steuropa, sommartid)","Thu Aug 28 2014 13:40:13 GMT+0200 (VÃ¤steuropa, sommartid)",5,135957,f,-1,0,-1,-1,-0.636144578,-0.61766054,0.083935743,neg,5
40090,1020455976,1020b,5,4,4,a,f,1,,Thu Aug 28 2014 19:20:42 GMT-0500 (Central Standard Time),Thu Aug 28 2014 19:20:42 GMT-0500 (Central Standard Time),Thu Aug 28 2014 19:23:10 GMT-0500 (Central Standard Time),Thu Aug 28 2014 19:24:04 GMT-0500 (Central Standard Time),4,147589,f,1,0,-1,-1,-0.795180723,0.179013489,-0.375502008,neu,4
40143,1995197250,1020b,5,1,1,a,f,1,,Fri Aug 29 2014 16:37:50 GMT+0200 (Central European Daylight Time),Fri Aug 29 2014 16:37:50 GMT+0200 (Central European Daylight Time),Fri Aug 29 2014 16:40:04 GMT+0200 (Central European Daylight Time),Fri Aug 29 2014 16:40:36 GMT+0200 (Central European Daylight Time),7,134948,f,-1,0,-1,-1,0.044176707,-0.999305591,0.030923695,neg,1
43793,-1719132097,1020b,5,2,2,a,f,1,,Sat Aug 30 2014 11:25:15 GMT+0200 (Central Europe Daylight Time),Sat Aug 30 2014 11:25:15 GMT+0200 (Central Europe Daylight Time),Sat Aug 30 2014 11:27:34 GMT+0200 (Central Europe Daylight Time),Sat Aug 30 2014 11:28:27 GMT+0200 (Central Europe Daylight Time),7,138323,f,1,0,-1,-1,0.106024096,-0.996871445,-0.181124498,neu,2
44158,1820315716,1020b,3,1,1,a,f,1,,Sat Aug 30 2014 15:13:56 GMT-0400 (EDT),Sat Aug 30 2014 15:14:48 GMT-0400 (EDT),Sat Aug 30 2014 15:19:55 GMT-0400 (EDT),Sat Aug 30 2014 15:20:37 GMT-0400 (EDT),51469,359136,f,-1,0,-1,-1,-0.057429719,-0.813543498,-0.561044177,neg,1
44174,-1249720152,1020b,4,1,1,a,f,1,,Sat Aug 30 2014 21:28:22 GMT+0200 (Central European Daylight Time),Sat Aug 30 2014 21:28:22 GMT+0200 (Central European Daylight Time),Sat Aug 30 2014 21:31:41 GMT+0200 (Central European Daylight Time),Sat Aug 30 2014 21:32:40 GMT+0200 (Central European Daylight Time),10,198774,f,-1,0,-1,-1,-0.609638554,-0.09993218,-0.746586345,neg,1
44187,-1548521423,1020b,3,2,2,a,f,1,,Sat Aug 30 2014 21:47:16 GMT+0200 (W. Europe Daylight Time),Sat Aug 30 2014 21:47:16 GMT+0200 (W. Europe Daylight Time),Sat Aug 30 2014 21:51:00 GMT+0200 (W. Europe Daylight Time),Sat Aug 30 2014 21:51:18 GMT+0200 (W. Europe Daylight Time),3,224382,f,1,0,-1,-1,0.107496563,0.253594166,-0.808433735,neu,2
44206,1033471415,1020b,4,2,2,a,f,1,,Sat Aug 30 2014 22:27:24 GMT+0200 (Central European Daylight Time),Sat Aug 30 2014 22:28:15 GMT+0200 (Central European Daylight Time),Sat Aug 30 2014 22:30:45 GMT+0200 (Central European Daylight Time),Sat Aug 30 2014 22:32:04 GMT+0200 (Central European Daylight Time),50891,200497,f,-1,0,-1,-1,0.163453815,-0.380264255,-0.693574297,neg,2
44228,1870868286,1020b,4,1,1,a,f,1,,Sat Aug 30 2014 22:57:48 GMT+0200 (Central Europe Daylight Time),Sat Aug 30 2014 22:57:48 GMT+0200 (Central Europe Daylight Time),Sat Aug 30 2014 23:00:00 GMT+0200 (Central Europe Daylight Time),Sat Aug 30 2014 23:00:19 GMT+0200 (Central Europe Daylight Time),3,132743,f,-1,0,-1,-1,0,-0.602228315,-0.640562249,pos,1
44237,-1369278086,1020b,3,2,2,a,f,1,,Sun Aug 31 2014 00:13:37 GMT+0300 (FLE Daylight Time),Sun Aug 31 2014 00:13:37 GMT+0300 (FLE Daylight Time),Sun Aug 31 2014 00:22:39 GMT+0300 (FLE Daylight Time),Sun Aug 31 2014 00:23:19 GMT+0300 (FLE Daylight Time),72,542278,f,-1,0,-1,-1,0.008835341,-0.948794336,-0.437349398,neg,2
44260,1971960339,1020b,5,2,2,a,f,1,,Sun Aug 31 2014 00:12:33 GMT+0100 (Central Europe Standard Time),Sun Aug 31 2014 00:12:33 GMT+0100 (Central Europe Standard Time),Sun Aug 31 2014 00:15:13 GMT+0100 (Central Europe Standard Time),Sun Aug 31 2014 00:15:37 GMT+0100 (Central Europe Standard Time),10,159896,f,-1,0,-1,-1,0.114859438,-0.292118482,-0.71124498,neg,2
44325,-1128090603,1020b,3,0,3,a,f,-1,,Sun Aug 31 2014 03:00:30 GMT+0300 (FLE Daylight Time),Sun Aug 31 2014 03:00:30 GMT+0300 (FLE Daylight Time),Sun Aug 31 2014 03:05:17 GMT+0300 (FLE Daylight Time),Sun Aug 31 2014 03:05:34 GMT+0300 (FLE Daylight Time),9,286930,f,-1,0,-1,-1,-0.163453815,-0.997423436,-0.154618474,neu,3
44408,1131919392,1020b,3,0,3,a,f,-1,,Sun Aug 31 2014 10:22:39 GMT+0800 (Malay Peninsula Standard Time),Sun Aug 31 2014 10:22:39 GMT+0800 (Malay Peninsula Standard Time),Sun Aug 31 2014 10:37:31 GMT+0800 (Malay Peninsula Standard Time),Sun Aug 31 2014 10:38:30 GMT+0800 (Malay Peninsula Standard Time),50,891517,f,-1,0,-1,-1,0.12811245,-0.990913389,-0.278313253,neu,3
44413,6047397,1020b,3,0,3,a,f,-1,,Sun Aug 31 2014 05:55:57 GMT+0300 (E. Europe Daylight Time),Sun Aug 31 2014 05:55:57 GMT+0300 (E. Europe Daylight Time),Sun Aug 31 2014 06:01:11 GMT+0300 (E. Europe Daylight Time),Sun Aug 31 2014 06:01:41 GMT+0300 (E. Europe Daylight Time),13,314847,f,1,0,-1,-1,-0.044176707,-0.90124054,0.499196787,neu,3
44611,1026394496,1020b,4,2,2,a,f,1,,Sun Aug 31 2014 14:06:14 GMT+0300 (FLE Daylight Time),Sun Aug 31 2014 14:06:14 GMT+0300 (FLE Daylight Time),Sun Aug 31 2014 14:08:28 GMT+0300 (FLE Daylight Time),Sun Aug 31 2014 14:08:53 GMT+0300 (FLE Daylight Time),6,133543,f,-1,0,-1,-1,-0.079518072,0.395882727,-0.834939759,neu,2
44743,-262027980,1020b,4,2,2,a,f,1,,Mon Sep 01 2014 00:42:27 GMT+0300 (GTB Daylight Time),Mon Sep 01 2014 00:42:27 GMT+0300 (GTB Daylight Time),Mon Sep 01 2014 00:45:13 GMT+0300 (GTB Daylight Time),Mon Sep 01 2014 00:45:51 GMT+0300 (GTB Daylight Time),2,165934,f,-1,0,-1,-1,-0.035341365,-0.997160805,-0.172289157,neg,2
44756,-1833411501,1020b,2,0,2,a,f,-1,,Sun Aug 31 2014 23:59:36 GMT+0200 (Central European Daylight Time),Sun Aug 31 2014 23:59:36 GMT+0200 (Central European Daylight Time),Mon Sep 01 2014 00:03:05 GMT+0200 (Central European Daylight Time),Mon Sep 01 2014 00:03:20 GMT+0200 (Central European Daylight Time),6,208187,f,-1,0,-1,-1,-0.538955823,-0.850907906,0.048594378,neu,2
44773,494391236,1020b,3,2,2,a,f,1,"I've had had some problems with the video.
In the miggle of it - it started stopping, so I had to pr",Mon Sep 01 2014 02:20:17 GMT+0200 (Central European Standard Time),Mon Sep 01 2014 02:20:17 GMT+0200 (Central European Standard Time),Mon Sep 01 2014 02:23:34 GMT+0200 (Central European Standard Time),Mon Sep 01 2014 02:25:16 GMT+0200 (Central European Standard Time),8,197424,f,-1,0,-1,-1,0.079518072,-0.982133713,-0.340160643,neg,2
37757,-7440674,1020c,1,0,1,a,f,-1,,Wed Jul 30 2014 01:02:22 GMT-0700 (Pacific Standard Time),Wed Jul 30 2014 01:02:22 GMT-0700 (Pacific Standard Time),Wed Jul 30 2014 01:19:25 GMT-0700 (Pacific Standard Time),Wed Jul 30 2014 01:19:37 GMT-0700 (Pacific Standard Time),27,1022980,f,1,0,-1,-1,-0.167871486,-0.995388198,-0.216465863,neg,1
37860,-432686749,1020c,3,3,3,a,f,1,,Wed Jul 30 2014 12:09:20 GMT+0300 (EEST),Wed Jul 30 2014 12:09:20 GMT+0300 (EEST),Wed Jul 30 2014 12:13:00 GMT+0300 (EEST),Wed Jul 30 2014 12:14:00 GMT+0300 (EEST),3,220375,f,1,0,-1,-1,0.145783133,-0.989990354,0.287148594,neu,3
38603,1608079908,1020c,2,3,3,a,f,1,,Thu Jul 31 2014 06:42:03 GMT-0700 (Pacific Standard Time),Thu Jul 31 2014 06:44:14 GMT-0700 (Pacific Standard Time),Thu Jul 31 2014 06:48:11 GMT-0700 (Pacific Standard Time),Thu Jul 31 2014 06:49:33 GMT-0700 (Pacific Standard Time),130367,367673,f,1,0,-1,-1,-0.220883534,-0.982133713,-0.340160643,neg,3
38748,-859469637,1020c,2,0,2,a,f,-1,,Sat Aug 02 2014 10:46:07 GMT+0200 (Central European Daylight Time),Sat Aug 02 2014 10:46:07 GMT+0200 (Central European Daylight Time),Sat Aug 02 2014 10:51:21 GMT+0200 (Central European Daylight Time),Sat Aug 02 2014 10:51:43 GMT+0200 (Central European Daylight Time),9,313901,f,1,0,-1,-1,-0.706827309,-0.314738559,-0.348995984,neg,2
38796,-2061588724,1020c,2,0,2,a,f,-1,,Sat Aug 02 2014 21:31:50 GMT+0200 (Central European Daylight Time),Sat Aug 02 2014 21:31:50 GMT+0200 (Central European Daylight Time),Sat Aug 02 2014 21:35:42 GMT+0200 (Central European Daylight Time),Sat Aug 02 2014 21:36:03 GMT+0200 (Central European Daylight Time),6,232259,f,1,0,-1,-1,-0.291566265,-0.989494422,-0.145783133,neg,2
38852,-1042534770,1020c,3,2,2,a,f,1,,Sun Aug 03 2014 18:09:14 GMT+0200 (MitteleuropÃ¤ische Sommerzeit),Sun Aug 03 2014 18:09:14 GMT+0200 (MitteleuropÃ¤ische Sommerzeit),Sun Aug 03 2014 18:12:41 GMT+0200 (MitteleuropÃ¤ische Sommerzeit),Sun Aug 03 2014 18:13:08 GMT+0200 (MitteleuropÃ¤ische Sommerzeit),3,206609,f,1,0,-1,-1,0.06184739,-0.661157962,-0.622891566,neg,2
38937,-2135371074,1020c,2,0,2,a,f,-1,,Wed Aug 06 2014 00:13:08 GMT+0300 (FLE Daylight Time),Wed Aug 06 2014 00:13:08 GMT+0300 (FLE Daylight Time),Wed Aug 06 2014 00:16:50 GMT+0300 (FLE Daylight Time),Wed Aug 06 2014 00:17:19 GMT+0300 (FLE Daylight Time),16,222044,f,1,0,-1,-1,-0.039759036,-0.991751642,-0.269477912,neg,2
38951,-387855221,1020c,1,0,1,a,f,-1,,Wed Aug 06 2014 20:31:58 GMT+0300 (Arab Standard Time),Wed Aug 06 2014 20:33:00 GMT+0300 (Arab Standard Time),Wed Aug 06 2014 20:41:58 GMT+0300 (Arab Standard Time),Wed Aug 06 2014 20:42:46 GMT+0300 (Arab Standard Time),61344,599149,f,1,0,-1,-1,0.017670683,-0.948794336,-0.437349398,neu,1
39025,-1411775935,1020c,1,0,1,a,f,-1,,Sat Aug 09 2014 01:33:01 GMT-0400 (Eastern Daylight Time),Sat Aug 09 2014 01:33:01 GMT-0400 (Eastern Daylight Time),Sat Aug 09 2014 01:36:23 GMT-0400 (Eastern Daylight Time),Sat Aug 09 2014 01:36:43 GMT-0400 (Eastern Daylight Time),7,201558,f,1,0,-1,-1,-0.742168675,-0.124832753,-0.384337349,neg,1
39067,414683643,1020c,3,0,3,a,f,-1,,Mon Aug 11 2014 10:34:29 GMT+0200,Mon Aug 11 2014 10:34:29 GMT+0200,Mon Aug 11 2014 10:37:52 GMT+0200,Mon Aug 11 2014 10:38:16 GMT+0200,9,203238,f,1,0,-1,-1,-0.362248996,-0.380264255,-0.693574297,neu,3
45015,1171597314,1020c,1,0,1,a,f,-1,,Wed Sep 03 2014 10:49:43 GMT+0200 (Åšrodkowoeuropejski czas letni),Wed Sep 03 2014 10:49:43 GMT+0200 (Åšrodkowoeuropejski czas letni),Wed Sep 03 2014 10:53:26 GMT+0200 (Åšrodkowoeuropejski czas letni),Wed Sep 03 2014 10:53:42 GMT+0200 (Åšrodkowoeuropejski czas letni),2,222505,f,1,0,-1,-1,0.053012048,-0.973750779,-0.375502008,neg,1
45152,-205111088,1020c,1,3,3,a,f,1,,Wed Sep 03 2014 17:43:25 GMT-0500 (Hora de verano central (MÃ©xico)),Wed Sep 03 2014 17:43:25 GMT-0500 (Hora de verano central (MÃ©xico)),Wed Sep 03 2014 17:46:47 GMT-0500 (Hora de verano central (MÃ©xico)),Wed Sep 03 2014 17:47:11 GMT-0500 (Hora de verano central (MÃ©xico)),7,202471,f,1,0,-1,-1,0.035341365,-0.998815157,0.092771084,neu,3
37376,-1193487118,1021a,2,0,2,a,f,-1,,Tue Jul 29 2014 23:02:40 GMT-0400 (Eastern Daylight Time),Tue Jul 29 2014 23:02:40 GMT-0400 (Eastern Daylight Time),Tue Jul 29 2014 23:03:59 GMT-0400 (Eastern Daylight Time),Tue Jul 29 2014 23:04:31 GMT-0400 (Eastern Daylight Time),5,78955,f,1,0,-1,-1,-0.185542169,-0.996715904,0.013253012,neg,2
37445,-611948519,1021a,2,0,2,a,f,-1,,Wed Jul 30 2014 06:26:12 GMT+0300 (Î˜Îµ�?�?Î¹Î½Î® �?Ž�?�?Î± GTB),Wed Jul 30 2014 06:27:07 GMT+0300 (Î˜Îµ�?�?Î¹Î½Î® �?Ž�?�?Î± GTB),Wed Jul 30 2014 06:29:07 GMT+0300 (Î˜Îµ�?�?Î¹Î½Î® �?Ž�?�?Î± GTB),Wed Jul 30 2014 06:29:41 GMT+0300 (Î˜Îµ�?�?Î¹Î½Î® �?Ž�?�?Î± GTB),54482,174939,f,1,0,-1,-1,-0.097188755,-0.757706425,-0.587550201,neg,2
37814,141739656,1021a,1,0,1,a,f,-1,,Wed Jul 30 2014 10:47:47 GMT+0200 (Central European Daylight Time),Wed Jul 30 2014 10:47:47 GMT+0200 (Central European Daylight Time),Wed Jul 30 2014 10:49:03 GMT+0200 (Central European Daylight Time),Wed Jul 30 2014 10:49:18 GMT+0200 (Central European Daylight Time),5,75908,f,1,0,-1,-1,0.026506024,-0.569942826,0.64939759,neg,1
37840,1608026521,1021a,1,0,1,a,f,-1,,Wed Jul 30 2014 11:01:10 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 11:01:10 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 11:02:56 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 11:03:26 GMT+0200 (Central Europe Daylight Time),6,106703,f,1,0,-1,-1,0.309236948,-0.380264255,-0.693574297,neg,1
37887,-827006945,1021a,2,3,3,a,f,1,,Wed Jul 30 2014 10:25:57 GMT+0100 (Hora de VerÃ£o de GMT),Wed Jul 30 2014 10:27:40 GMT+0100 (Hora de VerÃ£o de GMT),Wed Jul 30 2014 10:29:29 GMT+0100 (Hora de VerÃ£o de GMT),Wed Jul 30 2014 10:30:56 GMT+0100 (Hora de VerÃ£o de GMT),103453,212914,f,1,0,-1,-1,-0.088353414,0.001119694,-0.764257028,neu,3
37937,-440286071,1021a,2,1,1,a,f,1,,Wed Jul 30 2014 12:50:24 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 12:50:56 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 12:52:11 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 12:52:30 GMT+0300 (GTB Daylight Time),31706,106577,f,1,0,-1,-1,0.282730924,-0.961507255,0.410843373,neg,1
37995,1691354548,1021a,3,0,3,a,f,-1,,Wed Jul 30 2014 11:35:40 GMT+0100 (Hora de VerÃ£o de GMT),Wed Jul 30 2014 11:39:06 GMT+0100 (Hora de VerÃ£o de GMT),Wed Jul 30 2014 11:40:16 GMT+0100 (Hora de VerÃ£o de GMT),Wed Jul 30 2014 11:40:53 GMT+0100 (Hora de VerÃ£o de GMT),205634,275614,f,1,0,-1,-1,0.075100402,-0.7963577,0.569879518,neu,3
37997,-2111726225,1021a,3,0,3,a,f,-1,,Wed Jul 30 2014 12:39:03 GMT+0200 (Central European Daylight Time),Wed Jul 30 2014 12:39:03 GMT+0200 (Central European Daylight Time),Wed Jul 30 2014 12:41:07 GMT+0200 (Central European Daylight Time),Wed Jul 30 2014 12:41:28 GMT+0200 (Central European Daylight Time),8,123688,f,1,0,-1,-1,-0.017670683,-0.997423436,-0.163453815,neu,3
38032,-909737287,1021a,5,0,5,a,f,-1,,Wed Jul 30 2014 12:53:41 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 12:53:41 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 13:00:32 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 13:00:58 GMT+0200 (ora legale Europa occidentale),15,410811,f,1,0,-1,-1,0.857580321,0.507298576,0.145783267,pos,5
38079,622644722,1021a,1,2,2,a,f,1,,Wed Jul 30 2014 15:11:18 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 15:11:18 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 15:12:23 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 15:13:00 GMT+0300 (GTB Daylight Time),3,64546,f,1,0,-1,-1,0.795180723,0.253594166,0.808433735,neg,2
411,-777577276,1022a,1,0,1,a,f,-1,,Tue Jun 24 2014 11:33:48 GMT+0200 (Central Europe Daylight Time),Tue Jun 24 2014 11:33:48 GMT+0200 (Central Europe Daylight Time),Tue Jun 24 2014 11:36:49 GMT+0200 (Central Europe Daylight Time),Tue Jun 24 2014 11:37:10 GMT+0200 (Central Europe Daylight Time),4,181734,f,-1,0,-1,-1,0.026506024,-0.999338518,0.039759036,neg,1
416,1154159986,1022a,1,0,1,a,f,-1,,Tue Jun 24 2014 12:37:11 GMT+0300 (GTB Daylight Time),Tue Jun 24 2014 12:37:11 GMT+0300 (GTB Daylight Time),Tue Jun 24 2014 12:48:05 GMT+0300 (GTB Daylight Time),Tue Jun 24 2014 12:48:29 GMT+0300 (GTB Daylight Time),5,654606,f,-1,0,-1,-1,-0.017670683,-0.990913389,-0.278313253,neg,1
418,488172127,1022a,1,0,1,a,f,-1,,Tue Jun 24 2014 10:47:48 GMT+0100 (Hora de VerÃ£o de GMT),Tue Jun 24 2014 10:47:48 GMT+0100 (Hora de VerÃ£o de GMT),Tue Jun 24 2014 10:51:38 GMT+0100 (Hora de VerÃ£o de GMT),Tue Jun 24 2014 10:52:26 GMT+0100 (Hora de VerÃ£o de GMT),5,229984,f,-1,0,-1,-1,-0.167871486,-0.991751642,-0.269477912,neg,1
419,-1862746207,1022a,1,0,1,a,f,-1,,Tue Jun 24 2014 12:44:12 GMT+0300 (GTB Standard Time),Tue Jun 24 2014 12:45:34 GMT+0300 (GTB Standard Time),Tue Jun 24 2014 12:51:41 GMT+0300 (GTB Standard Time),Tue Jun 24 2014 12:52:43 GMT+0300 (GTB Standard Time),82485,448873,f,-1,0,-1,-1,0.088353414,-0.844035318,-0.543373494,neg,1
437,93288554,1022a,1,0,1,a,f,-1,,Tue Jun 24 2014 13:47:19 GMT+0300 (GTB Daylight Time),Tue Jun 24 2014 13:47:19 GMT+0300 (GTB Daylight Time),Tue Jun 24 2014 13:52:54 GMT+0300 (GTB Daylight Time),Tue Jun 24 2014 13:53:12 GMT+0300 (GTB Daylight Time),3,335258,f,-1,0,-1,-1,-0.51686747,-0.881249444,-0.225301205,neg,1
492,612290580,1022a,3,0,3,a,f,-1,,Sun Jun 29 2014 06:40:11 GMT+0300 (Eastern Europe Daylight Time),Sun Jun 29 2014 06:40:11 GMT+0300 (Eastern Europe Daylight Time),Sun Jun 29 2014 06:43:09 GMT+0300 (Eastern Europe Daylight Time),Sun Jun 29 2014 06:44:22 GMT+0300 (Eastern Europe Daylight Time),4,178706,f,-1,0,-1,-1,-0.097188755,-0.998561118,0.110441767,neg,3
507,617347356,1022a,1,0,1,a,f,-1,,Sun Jun 29 2014 08:53:40 GMT+0200,Sun Jun 29 2014 08:53:40 GMT+0200,Sun Jun 29 2014 08:56:19 GMT+0200,Sun Jun 29 2014 08:56:46 GMT+0200,6,158933,f,-1,0,-1,-1,-0.569879518,-0.7963577,-0.419678715,neg,1
36500,-1679857610,1022a,2,0,2,a,f,-1,,Sun Jul 27 2014 18:59:02 GMT+0200 (Central Europe Daylight Time),Sun Jul 27 2014 18:59:02 GMT+0200 (Central Europe Daylight Time),Sun Jul 27 2014 19:01:36 GMT+0200 (Central Europe Daylight Time),Sun Jul 27 2014 19:02:01 GMT+0200 (Central Europe Daylight Time),8,154073,f,-1,0,-1,-1,-0.159036145,-0.198226242,-0.728915663,neu,2
36700,-1104689110,1022a,1,0,1,a,f,-1,,Sun Jul 27 2014 23:42:14 GMT+0200 (W. Europe Daylight Time),Sun Jul 27 2014 23:43:15 GMT+0200 (W. Europe Daylight Time),Sun Jul 27 2014 23:51:25 GMT+0200 (W. Europe Daylight Time),Sun Jul 27 2014 23:54:02 GMT+0200 (W. Europe Daylight Time),61548,550644,f,-1,0,-1,-1,0.044728916,-0.980327242,-0.348995849,neg,1
37000,-1119862530,1022a,1,0,1,a,f,-1,,Mon Jul 28 2014 00:20:45 GMT+0200 (W. Europe Daylight Time),Mon Jul 28 2014 00:22:15 GMT+0200 (W. Europe Daylight Time),Mon Jul 28 2014 00:24:52 GMT+0200 (W. Europe Daylight Time),Mon Jul 28 2014 00:25:28 GMT+0200 (W. Europe Daylight Time),89444,246758,f,-1,0,-1,-1,0.292118474,-0.909995283,-0.490361311,neg,1
37415,-1193487118,1022b,1,0,1,a,f,-1,,Tue Jul 29 2014 23:21:35 GMT-0400 (Eastern Daylight Time),Tue Jul 29 2014 23:21:35 GMT-0400 (Eastern Daylight Time),Tue Jul 29 2014 23:23:46 GMT-0400 (Eastern Daylight Time),Tue Jul 29 2014 23:24:22 GMT-0400 (Eastern Daylight Time),6,130680,f,-1,0,1,-1,-0.662650602,-0.517941095,-0.481526104,neg,1
